bill_no,date,customer_id,product_id,quantity,selling_price,discount,gst,total_amount,payment_mode,purchase_price,profit,year,month,quarter,day
BILL002989,2025-10-25,11,123,5,220,0,0.0,1100.0,Cash,198,110,2025,October,4,Saturday
BILL002990,2025-08-09,597,127,1,403,20,20.15,403.15,UPI,278,125,2025,August,3,Saturday
BILL002991,2025-08-26,955,51,2,181,10,65.16,417.16,Cash,125,112,2025,August,3,Tuesday
BILL002992,2025-03-16,315,125,5,448,10,268.8,2498.8,Card,356,460,2025,March,1,Sunday
BILL002993,2025-02-05,901,29,4,81,50,38.88,312.88,Card,43,152,2025,February,1,Wednesday
BILL002994,2025-11-03,399,227,5,193,0,48.25,1013.25,Card,180,65,2025,November,4,Monday
BILL002995,2025-05-04,998,73,5,142,20,35.5,725.5,UPI,86,280,2025,May,2,Sunday
BILL002996,2025-05-31,368,222,5,428,20,107.0,2227.0,UPI,283,725,2025,May,2,Saturday
BILL002997,2025-04-17,670,155,3,281,20,151.74,974.74,UPI,146,405,2025,April,2,Thursday
BILL002998,2025-12-14,888,87,3,467,50,0.0,1351.0,UPI,333,402,2025,December,4,Sunday
BILL002999,2025-03-04,555,78,4,452,20,216.96,2004.96,Card,335,468,2025,March,1,Tuesday
BILL003000,2025-08-11,658,70,1,420,50,0.0,370.0,Card,330,90,2025,August,3,Monday
BILL003001,2025-01-07,23,121,5,170,20,42.5,872.5,Cash,29,705,2025,January,1,Tuesday
BILL003002,2026-01-01,770,153,4,315,30,151.2,1381.2,UPI,259,224,2026,January,1,Thursday
BILL003003,2025-12-05,569,209,4,442,50,318.24,2036.24,UPI,306,544,2025,December,4,Friday
BILL003004,2025-05-17,942,16,1,410,50,49.2,409.2,Card,307,103,2025,May,2,Saturday
BILL003005,2025-07-17,887,131,2,153,30,0.0,276.0,UPI,32,242,2025,July,3,Thursday
BILL003006,2025-01-07,501,27,1,216,20,10.8,206.8,UPI,124,92,2025,January,1,Tuesday
BILL003007,2025-06-11,121,31,2,178,20,17.8,353.8,UPI,110,136,2025,June,2,Wednesday
BILL003008,2025-10-09,45,148,1,377,20,0.0,357.0,UPI,274,103,2025,October,4,Thursday
BILL003009,2025-03-03,83,65,4,124,0,59.52,555.52,Cash,25,396,2025,March,1,Monday
BILL003010,2025-05-11,224,191,3,358,10,0.0,1064.0,Card,214,432,2025,May,2,Sunday
BILL003011,2025-02-28,950,227,4,193,10,38.6,800.6,Cash,180,52,2025,February,1,Friday
BILL003012,2025-05-17,248,141,4,271,20,54.2,1118.2,Cash,193,312,2025,May,2,Saturday
BILL003013,2025-05-16,527,18,3,165,0,89.1,584.1,UPI,59,318,2025,May,2,Friday
BILL003014,2025-06-15,539,174,5,383,30,344.7,2229.7,UPI,364,95,2025,June,2,Sunday
BILL003015,2025-11-26,509,5,1,221,50,26.52,197.52,UPI,132,89,2025,November,4,Wednesday
BILL003016,2025-08-06,250,4,3,262,10,141.48,917.48,Cash,246,48,2025,August,3,Wednesday
BILL003017,2025-08-15,658,75,5,390,30,0.0,1920.0,UPI,298,460,2025,August,3,Friday
BILL003018,2025-06-01,936,46,5,79,30,71.1,436.1,Cash,57,110,2025,June,2,Sunday
BILL003019,2025-08-08,920,123,2,220,10,0.0,430.0,Cash,198,44,2025,August,3,Friday
BILL003020,2025-07-28,968,187,5,188,0,169.2,1109.2,Cash,171,85,2025,July,3,Monday
BILL003021,2025-11-16,703,125,5,448,20,268.8,2488.8,Card,356,460,2025,November,4,Sunday
BILL003022,2025-02-03,64,31,3,178,0,26.7,560.7,UPI,110,204,2025,February,1,Monday
BILL003023,2025-02-15,316,100,2,345,30,0.0,660.0,Cash,238,214,2025,February,1,Saturday
BILL003024,2025-04-09,875,140,3,409,30,147.24,1344.24,Cash,380,87,2025,April,2,Wednesday
BILL003025,2025-03-03,871,55,2,228,20,22.8,458.8,Cash,119,218,2025,March,1,Monday
BILL003026,2025-04-15,811,18,2,165,20,59.4,369.4,UPI,59,212,2025,April,2,Tuesday
BILL003027,2025-09-27,209,37,2,235,50,56.4,476.4,UPI,143,184,2025,September,3,Saturday
BILL003028,2025-10-22,249,222,1,428,10,21.4,439.4,UPI,283,145,2025,October,4,Wednesday
BILL003029,2025-10-10,660,211,1,208,20,24.96,212.96,Card,71,137,2025,October,4,Friday
BILL003030,2025-03-17,545,162,5,335,20,301.5,1956.5,Card,299,180,2025,March,1,Monday
BILL003031,2025-02-15,326,83,3,459,50,247.86,1574.86,UPI,393,198,2025,February,1,Saturday
BILL003032,2025-02-17,860,214,2,506,10,182.16,1184.16,UPI,384,244,2025,February,1,Monday
BILL003033,2025-01-12,456,174,3,383,0,206.82,1355.82,UPI,364,57,2025,January,1,Sunday
BILL003034,2025-12-10,760,219,5,450,30,112.5,2332.5,UPI,318,660,2025,December,4,Wednesday
BILL003035,2025-06-02,691,53,3,499,20,74.85,1551.85,Cash,399,300,2025,June,2,Monday
BILL003036,2025-07-14,607,184,3,332,10,49.8,1035.8,UPI,249,249,2025,July,3,Monday
BILL003037,2025-09-21,762,47,5,172,50,43.0,853.0,UPI,22,750,2025,September,3,Sunday
BILL003038,2025-02-13,658,122,4,257,0,51.4,1079.4,UPI,117,560,2025,February,1,Thursday
BILL003039,2025-12-03,659,47,2,172,20,17.2,341.2,Cash,22,300,2025,December,4,Wednesday
BILL003040,2025-11-15,648,95,3,272,0,40.8,856.8,Cash,174,294,2025,November,4,Saturday
BILL003041,2025-12-26,920,85,4,174,10,125.28,811.28,Card,161,52,2025,December,4,Friday
BILL003042,2025-03-11,706,104,3,409,20,147.24,1354.24,Card,358,153,2025,March,1,Tuesday
BILL003043,2025-02-16,115,239,1,254,30,0.0,224.0,UPI,187,67,2025,February,1,Sunday
BILL003044,2025-12-02,676,136,4,64,20,12.8,248.8,Card,51,52,2025,December,4,Tuesday
BILL003045,2025-11-28,666,55,2,228,50,22.8,428.8,Card,119,218,2025,November,4,Friday
BILL003046,2025-02-07,500,141,1,271,30,13.55,254.55,Cash,193,78,2025,February,1,Friday
BILL003047,2025-12-05,883,52,1,76,30,3.8,49.8,Cash,62,14,2025,December,4,Friday
BILL003048,2025-08-27,750,117,4,179,0,35.8,751.8,Card,42,548,2025,August,3,Wednesday
BILL003049,2025-06-19,720,86,3,271,20,97.56,890.56,UPI,132,417,2025,June,2,Thursday
BILL003050,2025-12-02,764,180,4,189,50,0.0,706.0,Cash,52,548,2025,December,4,Tuesday
BILL003051,2025-07-02,849,39,1,349,0,17.45,366.45,Card,339,10,2025,July,3,Wednesday
BILL003052,2025-04-17,897,168,3,255,50,137.7,852.7,Cash,164,273,2025,April,2,Thursday
BILL003053,2025-04-01,156,19,1,380,20,0.0,360.0,Cash,364,16,2025,April,2,Tuesday
BILL003054,2025-06-15,172,141,2,271,0,27.1,569.1,UPI,193,156,2025,June,2,Sunday
BILL003055,2025-04-03,826,84,2,365,30,87.6,787.6,UPI,233,264,2025,April,2,Thursday
BILL003056,2025-03-19,924,110,1,161,30,8.05,139.05,Cash,32,129,2025,March,1,Wednesday
BILL003057,2025-06-20,263,187,1,188,50,33.84,171.84,UPI,171,17,2025,June,2,Friday
BILL003058,2025-02-20,937,126,5,219,50,0.0,1045.0,UPI,196,115,2025,February,1,Thursday
BILL003059,2025-05-01,866,196,5,470,0,282.0,2632.0,Card,324,730,2025,May,2,Thursday
BILL003060,2025-04-06,77,104,1,409,10,49.08,448.08,UPI,358,51,2025,April,2,Sunday
BILL003061,2025-09-26,943,179,2,125,0,30.0,280.0,Cash,87,76,2025,September,3,Friday
BILL003062,2025-05-24,477,132,5,296,30,74.0,1524.0,Card,208,440,2025,May,2,Saturday
BILL003063,2025-03-16,108,176,5,341,50,85.25,1740.25,Cash,224,585,2025,March,1,Sunday
BILL003064,2025-10-12,871,170,3,184,30,27.6,549.6,Cash,130,162,2025,October,4,Sunday
BILL003065,2025-05-19,624,67,2,350,10,0.0,690.0,Card,202,296,2025,May,2,Monday
BILL003066,2025-12-28,506,74,4,483,30,96.6,1998.6,UPI,345,552,2025,December,4,Sunday
BILL003067,2025-09-12,167,151,5,304,0,273.6,1793.6,Cash,174,650,2025,September,3,Friday
BILL003068,2025-05-02,354,103,2,378,20,37.8,773.8,Cash,328,100,2025,May,2,Friday
BILL003069,2025-02-23,121,212,1,285,0,34.2,319.2,UPI,239,46,2025,February,1,Sunday
BILL003070,2025-06-02,514,3,2,374,50,37.4,735.4,UPI,334,80,2025,June,2,Monday
BILL003071,2025-02-24,151,45,2,415,30,0.0,800.0,UPI,374,82,2025,February,1,Monday
BILL003072,2025-08-15,14,225,1,285,0,51.3,336.3,Cash,261,24,2025,August,3,Friday
BILL003073,2025-05-19,427,100,1,345,30,0.0,315.0,Cash,238,107,2025,May,2,Monday
BILL003074,2025-09-13,792,118,2,405,20,0.0,790.0,UPI,368,74,2025,September,3,Saturday
BILL003075,2025-09-27,297,181,2,232,50,55.68,469.68,Card,125,214,2025,September,3,Saturday
BILL003076,2025-06-22,424,182,4,138,30,27.6,549.6,Card,128,40,2025,June,2,Sunday
BILL003077,2025-01-29,269,109,5,379,0,341.1,2236.1,Cash,239,700,2025,January,1,Wednesday
BILL003078,2025-03-29,741,56,2,382,10,38.2,792.2,UPI,233,298,2025,March,1,Saturday
BILL003079,2025-01-26,288,224,1,248,50,29.76,227.76,UPI,154,94,2025,January,1,Sunday
BILL003080,2025-10-15,153,118,5,405,0,0.0,2025.0,UPI,368,185,2025,October,4,Wednesday
BILL003081,2025-02-05,911,16,2,410,0,98.4,918.4,Card,307,206,2025,February,1,Wednesday
BILL003082,2025-06-22,870,239,2,254,20,0.0,488.0,UPI,187,134,2025,June,2,Sunday
BILL003083,2025-10-04,332,1,1,125,50,0.0,75.0,UPI,77,48,2025,October,4,Saturday
BILL003084,2025-05-14,238,214,2,506,30,182.16,1164.16,Card,384,244,2025,May,2,Wednesday
BILL003085,2025-02-27,552,22,3,395,30,142.2,1297.2,Card,368,81,2025,February,1,Thursday
BILL003086,2025-09-03,10,47,4,172,50,34.4,672.4,Card,22,600,2025,September,3,Wednesday
BILL003087,2025-02-09,463,147,4,293,0,58.6,1230.6,Cash,144,596,2025,February,1,Sunday
BILL003088,2025-02-11,636,47,1,172,20,8.6,160.6,Card,22,150,2025,February,1,Tuesday
BILL003089,2025-12-02,414,194,3,476,10,0.0,1418.0,Cash,363,339,2025,December,4,Tuesday
BILL003090,2025-01-13,990,4,3,262,0,141.48,927.48,Cash,246,48,2025,January,1,Monday
BILL003091,2025-06-02,937,88,5,104,0,93.6,613.6,UPI,77,135,2025,June,2,Monday
BILL003092,2025-03-20,342,187,5,188,10,169.2,1099.2,UPI,171,85,2025,March,1,Thursday
BILL003093,2025-03-30,681,218,5,400,0,360.0,2360.0,UPI,273,635,2025,March,1,Sunday
BILL003094,2025-04-05,744,171,4,162,30,116.64,734.64,Card,96,264,2025,April,2,Saturday
BILL003095,2025-01-01,376,81,2,415,50,0.0,780.0,UPI,318,194,2025,January,1,Wednesday
BILL003096,2025-05-17,199,49,3,120,30,18.0,348.0,Card,106,42,2025,May,2,Saturday
BILL003097,2025-10-16,10,183,4,513,0,246.24,2298.24,UPI,395,472,2025,October,4,Thursday
BILL003098,2025-05-21,655,129,1,500,0,25.0,525.0,Cash,387,113,2025,May,2,Wednesday
BILL003099,2025-12-31,578,203,2,453,50,163.08,1019.08,Card,315,276,2025,December,4,Wednesday
BILL003100,2025-09-27,691,50,1,117,10,14.04,121.04,UPI,22,95,2025,September,3,Saturday
BILL003101,2025-09-08,643,35,1,158,50,28.44,136.44,Cash,90,68,2025,September,3,Monday
BILL003102,2025-09-23,961,197,5,410,20,246.0,2276.0,UPI,288,610,2025,September,3,Tuesday
BILL003103,2025-08-03,606,149,4,383,30,0.0,1502.0,UPI,245,552,2025,August,3,Sunday
BILL003104,2025-12-20,334,126,2,219,30,0.0,408.0,UPI,196,46,2025,December,4,Saturday
BILL003105,2025-03-17,818,210,4,319,10,229.68,1495.68,UPI,269,200,2025,March,1,Monday
BILL003106,2025-02-19,19,57,4,318,10,63.6,1325.6,Cash,174,576,2025,February,1,Wednesday
BILL003107,2025-10-26,225,18,4,165,0,118.8,778.8,UPI,59,424,2025,October,4,Sunday
BILL003108,2025-05-24,852,28,2,105,0,25.2,235.2,UPI,58,94,2025,May,2,Saturday
BILL003109,2025-09-22,728,221,1,167,0,30.06,197.06,Cash,38,129,2025,September,3,Monday
BILL003110,2025-08-12,716,39,4,349,0,69.8,1465.8,UPI,339,40,2025,August,3,Tuesday
BILL003111,2025-10-08,705,205,2,126,30,12.6,234.6,Card,54,144,2025,October,4,Wednesday
BILL003112,2025-03-28,730,84,1,365,10,43.8,398.8,UPI,233,132,2025,March,1,Friday
BILL003113,2025-08-16,46,144,4,278,10,0.0,1102.0,UPI,182,384,2025,August,3,Saturday
BILL003114,2025-08-01,623,4,2,262,0,94.32,618.32,Cash,246,32,2025,August,3,Friday
BILL003115,2025-07-01,614,22,4,395,50,189.6,1719.6,UPI,368,108,2025,July,3,Tuesday
BILL003116,2025-08-07,90,217,5,379,10,227.4,2112.4,UPI,297,410,2025,August,3,Thursday
BILL003117,2025-08-21,921,196,5,470,10,282.0,2622.0,Card,324,730,2025,August,3,Thursday
BILL003118,2025-12-27,817,151,1,304,30,54.72,328.72,UPI,174,130,2025,December,4,Saturday
BILL003119,2025-05-15,506,49,1,120,10,6.0,116.0,Cash,106,14,2025,May,2,Thursday
BILL003120,2025-05-16,969,68,5,424,50,0.0,2070.0,Cash,352,360,2025,May,2,Friday
BILL003121,2025-12-27,266,160,5,283,20,254.7,1649.7,Card,257,130,2025,December,4,Saturday
BILL003122,2025-05-04,242,24,1,237,0,11.85,248.85,UPI,123,114,2025,May,2,Sunday
BILL003123,2025-05-05,572,199,5,460,50,414.0,2664.0,Card,372,440,2025,May,2,Monday
BILL003124,2025-12-16,174,67,3,350,30,0.0,1020.0,Cash,202,444,2025,December,4,Tuesday
BILL003125,2025-06-23,997,105,4,420,20,302.4,1962.4,Card,353,268,2025,June,2,Monday
BILL003126,2025-01-08,303,17,5,409,20,102.25,2127.25,Card,292,585,2025,January,1,Wednesday
BILL003127,2025-10-23,743,211,1,208,10,24.96,222.96,UPI,71,137,2025,October,4,Thursday
BILL003128,2025-09-21,226,60,4,342,30,0.0,1338.0,Cash,314,112,2025,September,3,Sunday
BILL003129,2025-02-22,775,39,2,349,20,34.9,712.9,Cash,339,20,2025,February,1,Saturday
BILL003130,2025-05-23,703,233,5,275,50,165.0,1490.0,Card,215,300,2025,May,2,Friday
BILL003131,2025-01-11,532,78,3,452,30,162.72,1488.72,UPI,335,351,2025,January,1,Saturday
BILL003132,2025-09-05,733,33,3,395,20,0.0,1165.0,UPI,322,219,2025,September,3,Friday
BILL003133,2025-11-05,602,3,1,374,50,18.7,342.7,Cash,334,40,2025,November,4,Wednesday
BILL003134,2025-04-29,781,29,3,81,10,29.16,262.16,Cash,43,114,2025,April,2,Tuesday
BILL003135,2025-06-03,189,148,4,377,10,0.0,1498.0,UPI,274,412,2025,June,2,Tuesday
BILL003136,2025-07-17,467,202,3,202,20,109.08,695.08,Card,98,312,2025,July,3,Thursday
BILL003137,2025-05-27,348,79,3,344,10,185.76,1207.76,UPI,272,216,2025,May,2,Tuesday
BILL003138,2025-01-01,390,232,1,148,50,0.0,98.0,UPI,27,121,2025,January,1,Wednesday
BILL003139,2025-05-22,930,6,4,330,20,237.6,1537.6,Card,187,572,2025,May,2,Thursday
BILL003140,2025-04-02,964,4,3,262,0,141.48,927.48,Card,246,48,2025,April,2,Wednesday
BILL003141,2025-08-02,347,31,2,178,50,17.8,323.8,UPI,110,136,2025,August,3,Saturday
BILL003142,2025-12-06,183,146,1,113,30,0.0,83.0,UPI,38,75,2025,December,4,Saturday
BILL003143,2025-01-26,263,35,4,158,0,113.76,745.76,Cash,90,272,2025,January,1,Sunday
BILL003144,2025-08-27,245,105,5,420,0,378.0,2478.0,UPI,353,335,2025,August,3,Wednesday
BILL003145,2025-06-08,785,92,1,337,20,0.0,317.0,Card,216,121,2025,June,2,Sunday
BILL003146,2025-12-26,604,199,2,460,20,165.6,1065.6,Cash,372,176,2025,December,4,Friday
BILL003147,2025-06-18,952,108,3,423,30,63.45,1302.45,UPI,277,438,2025,June,2,Wednesday
BILL003148,2025-08-25,279,72,1,115,10,20.7,125.7,UPI,78,37,2025,August,3,Monday
BILL003149,2025-01-16,297,161,5,156,50,0.0,730.0,UPI,41,575,2025,January,1,Thursday
BILL003150,2025-08-22,870,93,2,353,20,35.3,721.3,Cash,251,204,2025,August,3,Friday
BILL003151,2025-02-03,606,20,3,212,0,114.48,750.48,Cash,142,210,2025,February,1,Monday
BILL003152,2025-03-16,814,199,4,460,20,331.2,2151.2,UPI,372,352,2025,March,1,Sunday
BILL003153,2025-07-03,66,77,3,200,30,30.0,600.0,UPI,189,33,2025,July,3,Thursday
BILL003154,2025-09-24,559,139,5,311,50,77.75,1582.75,Cash,201,550,2025,September,3,Wednesday
BILL003155,2025-04-09,760,160,5,283,0,254.7,1669.7,UPI,257,130,2025,April,2,Wednesday
BILL003156,2025-11-27,101,231,1,397,20,71.46,448.46,Cash,386,11,2025,November,4,Thursday
BILL003157,2025-12-12,891,97,3,473,0,255.42,1674.42,Card,399,222,2025,December,4,Friday
BILL003158,2025-11-04,159,120,2,345,20,124.2,794.2,UPI,254,182,2025,November,4,Tuesday
BILL003159,2025-01-16,797,235,1,183,10,9.15,182.15,UPI,91,92,2025,January,1,Thursday
BILL003160,2025-03-18,921,226,1,361,30,18.05,349.05,Cash,258,103,2025,March,1,Tuesday
BILL003161,2025-12-21,258,217,5,379,20,227.4,2102.4,Card,297,410,2025,December,4,Sunday
BILL003162,2025-04-30,109,192,5,475,50,0.0,2325.0,UPI,364,555,2025,April,2,Wednesday
BILL003163,2025-10-21,679,122,2,257,30,25.7,509.7,Cash,117,280,2025,October,4,Tuesday
BILL003164,2025-11-17,257,184,4,332,0,66.4,1394.4,Cash,249,332,2025,November,4,Monday
BILL003165,2025-03-28,374,144,4,278,10,0.0,1102.0,Cash,182,384,2025,March,1,Friday
BILL003166,2025-03-17,583,78,3,452,30,162.72,1488.72,Cash,335,351,2025,March,1,Monday
BILL003167,2025-06-19,221,118,5,405,50,0.0,1975.0,Cash,368,185,2025,June,2,Thursday
BILL003168,2025-12-24,81,67,4,350,20,0.0,1380.0,Cash,202,592,2025,December,4,Wednesday
BILL003169,2025-12-09,558,233,1,275,0,33.0,308.0,Card,215,60,2025,December,4,Tuesday
BILL003170,2025-09-16,929,20,3,212,0,114.48,750.48,Cash,142,210,2025,September,3,Tuesday
BILL003171,2025-01-21,165,14,3,326,20,117.36,1075.36,UPI,189,411,2025,January,1,Tuesday
BILL003172,2025-02-12,78,53,3,499,10,74.85,1561.85,UPI,399,300,2025,February,1,Wednesday
BILL003173,2025-09-09,145,96,1,95,10,0.0,85.0,UPI,20,75,2025,September,3,Tuesday
BILL003174,2025-04-08,575,25,2,222,50,22.2,416.2,Card,181,82,2025,April,2,Tuesday
BILL003175,2025-02-23,264,145,4,477,30,95.4,1973.4,UPI,373,416,2025,February,1,Sunday
BILL003176,2025-05-16,202,86,1,271,20,32.52,283.52,UPI,132,139,2025,May,2,Friday
BILL003177,2025-08-27,458,69,2,277,0,27.7,581.7,Cash,223,108,2025,August,3,Wednesday
BILL003178,2025-06-09,499,8,1,305,10,36.6,331.6,Cash,288,17,2025,June,2,Monday
BILL003179,2025-04-26,723,56,1,382,30,19.1,371.1,Cash,233,149,2025,April,2,Saturday
BILL003180,2025-04-06,347,156,4,314,10,150.72,1396.72,Cash,171,572,2025,April,2,Sunday
BILL003181,2025-10-29,787,58,4,371,0,0.0,1484.0,UPI,239,528,2025,October,4,Wednesday
BILL003182,2025-10-25,970,19,5,380,50,0.0,1850.0,Cash,364,80,2025,October,4,Saturday
BILL003183,2025-11-25,442,39,4,349,50,69.8,1415.8,Card,339,40,2025,November,4,Tuesday
BILL003184,2025-11-01,110,94,4,188,20,135.36,867.36,UPI,129,236,2025,November,4,Saturday
BILL003185,2025-10-25,55,62,3,322,10,173.88,1129.88,Card,280,126,2025,October,4,Saturday
BILL003186,2025-06-10,109,94,2,188,20,67.68,423.68,UPI,129,118,2025,June,2,Tuesday
BILL003187,2025-10-21,571,30,2,359,20,129.24,827.24,UPI,275,168,2025,October,4,Tuesday
BILL003188,2025-10-11,979,42,3,171,50,0.0,463.0,Card,107,192,2025,October,4,Saturday
BILL003189,2025-07-25,607,193,5,526,20,473.4,3083.4,Cash,385,705,2025,July,3,Friday
BILL003190,2025-08-26,447,213,2,109,20,0.0,198.0,Card,23,172,2025,August,3,Tuesday
BILL003191,2025-02-24,569,207,4,249,20,49.8,1025.8,Card,133,464,2025,February,1,Monday
BILL003192,2025-09-17,990,31,1,178,50,8.9,136.9,Card,110,68,2025,September,3,Wednesday
BILL003193,2025-07-30,86,204,2,73,20,0.0,126.0,Card,60,26,2025,July,3,Wednesday
BILL003194,2025-04-22,545,46,4,79,0,56.88,372.88,Card,57,88,2025,April,2,Tuesday
BILL003195,2025-02-23,229,100,2,345,20,0.0,670.0,UPI,238,214,2025,February,1,Sunday
BILL003196,2025-09-23,767,154,2,366,20,36.6,748.6,Cash,229,274,2025,September,3,Tuesday
BILL003197,2025-05-06,730,191,5,358,10,0.0,1780.0,UPI,214,720,2025,May,2,Tuesday
BILL003198,2025-12-19,498,6,1,330,0,59.4,389.4,Card,187,143,2025,December,4,Friday
BILL003199,2025-02-01,280,133,3,270,50,0.0,760.0,UPI,197,219,2025,February,1,Saturday
BILL003200,2025-10-22,181,48,2,423,20,101.52,927.52,UPI,313,220,2025,October,4,Wednesday
BILL003201,2025-10-27,814,225,1,285,0,51.3,336.3,UPI,261,24,2025,October,4,Monday
BILL003202,2025-06-25,997,151,2,304,30,109.44,687.44,UPI,174,260,2025,June,2,Wednesday
BILL003203,2025-04-23,190,5,2,221,20,53.04,475.04,Card,132,178,2025,April,2,Wednesday
BILL003204,2025-09-15,473,115,4,246,50,49.2,983.2,Card,234,48,2025,September,3,Monday
BILL003205,2025-11-10,277,143,1,228,10,41.04,259.04,Cash,145,83,2025,November,4,Monday
BILL003206,2025-07-16,18,149,2,383,10,0.0,756.0,Cash,245,276,2025,July,3,Wednesday
BILL003207,2025-11-23,558,57,5,318,10,79.5,1659.5,Cash,174,720,2025,November,4,Sunday
BILL003208,2025-06-21,52,43,2,417,50,41.7,825.7,Cash,315,204,2025,June,2,Saturday
BILL003209,2025-11-21,352,6,2,330,50,118.8,728.8,Cash,187,286,2025,November,4,Friday
BILL003210,2025-07-15,967,119,4,388,50,186.24,1688.24,Card,303,340,2025,July,3,Tuesday
BILL003211,2025-07-31,391,128,4,347,20,249.84,1617.84,Cash,261,344,2025,July,3,Thursday
BILL003212,2025-08-08,793,158,1,181,50,0.0,131.0,UPI,122,59,2025,August,3,Friday
BILL003213,2025-02-22,646,91,2,304,50,30.4,588.4,UPI,249,110,2025,February,1,Saturday
BILL003214,2025-03-03,672,134,5,242,10,145.2,1345.2,Card,136,530,2025,March,1,Monday
BILL003215,2025-01-07,201,130,2,158,0,0.0,316.0,Card,105,106,2025,January,1,Tuesday
BILL003216,2025-04-22,17,15,4,372,20,178.56,1646.56,UPI,296,304,2025,April,2,Tuesday
BILL003217,2025-05-04,867,220,2,164,10,16.4,334.4,UPI,128,72,2025,May,2,Sunday
BILL003218,2025-05-23,939,80,4,225,30,45.0,915.0,UPI,173,208,2025,May,2,Friday
BILL003219,2025-12-28,150,209,3,442,10,238.68,1554.68,Cash,306,408,2025,December,4,Sunday
BILL003220,2025-07-09,799,130,2,158,50,0.0,266.0,Card,105,106,2025,July,3,Wednesday
BILL003221,2025-11-15,157,6,4,330,10,237.6,1547.6,Cash,187,572,2025,November,4,Saturday
BILL003222,2025-12-16,677,168,1,255,30,45.9,270.9,Cash,164,91,2025,December,4,Tuesday
BILL003223,2025-08-08,33,134,5,242,10,145.2,1345.2,UPI,136,530,2025,August,3,Friday
BILL003224,2025-09-17,448,5,4,221,50,106.08,940.08,Cash,132,356,2025,September,3,Wednesday
BILL003225,2025-04-18,333,145,3,477,30,71.55,1472.55,UPI,373,312,2025,April,2,Friday
BILL003226,2025-07-07,472,228,3,229,20,123.66,790.66,Card,134,285,2025,July,3,Monday
BILL003227,2025-01-22,851,2,3,447,0,67.05,1408.05,Cash,357,270,2025,January,1,Wednesday
BILL003228,2025-12-31,401,152,4,259,10,0.0,1026.0,Card,134,500,2025,December,4,Wednesday
BILL003229,2025-09-20,314,149,1,383,30,0.0,353.0,UPI,245,138,2025,September,3,Saturday
BILL003230,2025-03-29,543,206,4,440,10,0.0,1750.0,Card,298,568,2025,March,1,Saturday
BILL003231,2025-01-08,999,51,2,181,30,65.16,397.16,UPI,125,112,2025,January,1,Wednesday
BILL003232,2025-09-28,552,33,3,395,50,0.0,1135.0,Card,322,219,2025,September,3,Sunday
BILL003233,2025-09-20,372,44,4,174,0,83.52,779.52,Cash,108,264,2025,September,3,Saturday
BILL003234,2025-07-13,302,67,3,350,10,0.0,1040.0,Cash,202,444,2025,July,3,Sunday
BILL003235,2025-08-06,679,178,5,179,10,161.1,1046.1,Cash,70,545,2025,August,3,Wednesday
BILL003236,2025-03-16,39,9,1,383,50,19.15,352.15,UPI,356,27,2025,March,1,Sunday
BILL003237,2025-07-21,324,186,5,433,30,0.0,2135.0,Cash,355,390,2025,July,3,Monday
BILL003238,2025-05-22,566,198,2,333,30,119.88,755.88,Card,235,196,2025,May,2,Thursday
BILL003239,2025-03-04,228,203,3,453,50,244.62,1553.62,Cash,315,414,2025,March,1,Tuesday
BILL003240,2025-02-05,236,81,1,415,10,0.0,405.0,Cash,318,97,2025,February,1,Wednesday
