bill_no,date,customer_id,product_id,quantity,selling_price,discount,gst,total_amount,payment_mode
BILL001941,2025-12-01,539,52,5,76,0,19.0,399.0,UPI
BILL001942,2025-10-27,130,80,1,225,20,11.25,216.25,UPI
BILL001943,2025-02-01,760,1,3,125,20,0.0,355.0,Cash
BILL001944,2025-08-22,635,46,5,79,0,71.1,466.1,UPI
BILL001945,2025-09-25,511,223,1,324,50,58.32,332.32,UPI
BILL001946,2025-02-20,435,4,5,262,10,235.8,1535.8,Card
BILL001947,2025-04-27,434,164,2,144,20,14.4,282.4,UPI
BILL001948,2025-06-20,315,205,4,126,20,25.2,509.2,Card
BILL001949,2025-03-13,892,216,5,340,20,204.0,1884.0,UPI
BILL001950,2025-01-01,99,2,4,447,20,89.4,1857.4,Card
BILL001951,2025-11-12,341,205,4,126,10,25.2,519.2,Card
BILL001952,2025-07-22,525,204,5,73,20,0.0,345.0,Cash
BILL001953,2025-09-05,667,16,5,410,0,246.0,2296.0,Card
BILL001954,2025-02-01,130,175,3,466,30,0.0,1368.0,Card
BILL001955,2025-02-11,415,60,4,342,10,0.0,1358.0,Card
BILL001956,2025-06-03,254,90,3,423,50,228.42,1447.42,Cash
BILL001957,2025-09-25,613,45,3,415,20,0.0,1225.0,Cash
BILL001958,2025-08-15,257,135,5,216,0,194.4,1274.4,Card
BILL001959,2025-11-22,926,48,5,423,20,253.8,2348.8,UPI
BILL001960,2025-05-13,847,133,1,270,10,0.0,260.0,UPI
BILL001961,2025-10-15,363,98,5,413,30,103.25,2138.25,Card
BILL001962,2025-11-05,146,104,2,409,30,98.16,886.16,Cash
BILL001963,2025-03-26,107,205,5,126,10,31.5,651.5,Cash
BILL001964,2025-10-04,175,226,5,361,0,90.25,1895.25,UPI
BILL001965,2025-05-30,659,30,3,359,10,193.86,1260.86,Cash
BILL001966,2025-06-13,113,30,2,359,20,129.24,827.24,Cash
BILL001967,2025-06-02,826,36,1,318,20,0.0,298.0,Card
BILL001968,2025-06-19,241,172,1,238,10,11.9,239.9,Cash
BILL001969,2025-05-01,767,95,2,272,10,27.2,561.2,UPI
BILL001970,2025-06-02,423,4,1,262,50,47.16,259.16,Cash
BILL001971,2025-05-04,769,8,4,305,20,146.4,1346.4,Cash
BILL001972,2025-06-13,233,209,3,442,20,238.68,1544.68,Card
BILL001973,2025-04-08,460,30,1,359,50,64.62,373.62,Cash
BILL001974,2025-08-25,375,231,5,397,20,357.3,2322.3,UPI
BILL001975,2025-02-03,43,51,2,181,30,65.16,397.16,Card
BILL001976,2025-02-16,970,82,2,188,10,0.0,366.0,Card
BILL001977,2025-11-29,520,164,2,144,0,14.4,302.4,Card
BILL001978,2025-02-06,478,186,5,433,30,0.0,2135.0,Cash
BILL001979,2025-07-08,339,179,4,125,20,60.0,540.0,Card
BILL001980,2025-05-29,707,170,3,184,0,27.6,579.6,UPI
BILL001981,2025-04-03,648,145,4,477,10,95.4,1993.4,Card
BILL001982,2025-06-11,443,238,3,283,50,101.88,900.88,Card
BILL001983,2025-03-30,151,47,2,172,30,17.2,331.2,UPI
BILL001984,2025-11-26,979,8,3,305,50,109.8,974.8,UPI
BILL001985,2025-08-26,42,16,4,410,10,196.8,1826.8,Cash
BILL001986,2025-02-27,894,136,5,64,0,16.0,336.0,Card
BILL001987,2025-05-13,844,215,1,406,10,73.08,469.08,Cash
BILL001988,2025-11-30,226,23,1,206,50,24.72,180.72,UPI
BILL001989,2025-07-25,890,180,4,189,10,0.0,746.0,Cash
BILL001990,2025-07-13,85,77,2,200,10,20.0,410.0,UPI
BILL001991,2025-06-13,463,226,2,361,10,36.1,748.1,Cash
BILL001992,2025-07-12,209,90,2,423,20,152.28,978.28,UPI
BILL001993,2025-08-23,259,221,3,167,10,90.18,581.18,UPI
BILL001994,2025-06-28,294,21,1,364,50,18.2,332.2,UPI
BILL001995,2025-09-06,991,48,5,423,30,253.8,2338.8,Cash
BILL001996,2025-11-08,903,190,3,71,20,10.65,203.65,Cash
BILL001997,2025-06-10,118,62,4,322,0,231.84,1519.84,Cash
BILL001998,2025-10-31,819,146,5,113,0,0.0,565.0,Card
BILL001999,2025-12-11,227,16,5,410,50,246.0,2246.0,Card
BILL002000,2025-05-27,120,36,4,318,10,0.0,1262.0,UPI
BILL002001,2025-12-19,946,172,3,238,50,35.7,699.7,UPI
BILL002002,2025-12-07,846,146,2,113,10,0.0,216.0,Card
BILL002003,2025-04-09,797,125,1,448,30,53.76,471.76,Card
BILL002004,2025-03-10,71,221,5,167,30,150.3,955.3,Cash
BILL002005,2025-08-11,867,56,5,382,10,95.5,1995.5,Card
BILL002006,2025-11-29,896,151,2,304,20,109.44,697.44,Card
BILL002007,2025-12-18,780,224,2,248,30,59.52,525.52,Cash
BILL002008,2025-05-05,599,162,3,335,0,180.9,1185.9,UPI
BILL002009,2025-02-15,406,238,3,283,20,101.88,930.88,Cash
BILL002010,2025-02-21,75,16,5,410,0,246.0,2296.0,Card
BILL002011,2025-04-12,515,200,2,116,20,41.76,253.76,UPI
BILL002012,2025-04-13,371,108,3,423,20,63.45,1312.45,Card
BILL002013,2025-10-31,696,205,5,126,10,31.5,651.5,Card
BILL002014,2025-04-19,158,181,5,232,10,139.2,1289.2,Cash
BILL002015,2025-09-29,748,206,2,440,30,0.0,850.0,UPI
BILL002016,2025-04-15,566,210,1,319,30,57.42,346.42,UPI
BILL002017,2025-08-04,80,54,5,218,50,130.8,1170.8,UPI
BILL002018,2025-12-10,25,174,3,383,20,206.82,1335.82,Cash
BILL002019,2025-09-23,100,15,2,372,30,89.28,803.28,UPI
BILL002020,2025-04-05,387,39,3,349,0,52.35,1099.35,Cash
BILL002021,2025-04-25,634,93,1,353,0,17.65,370.65,Cash
BILL002022,2025-03-02,91,71,3,404,0,0.0,1212.0,Cash
BILL002023,2025-08-14,225,90,5,423,20,380.7,2475.7,Cash
BILL002024,2025-04-12,66,147,1,293,20,14.65,287.65,UPI
BILL002025,2025-03-08,264,166,1,408,20,0.0,388.0,UPI
BILL002026,2025-11-04,580,166,5,408,10,0.0,2030.0,UPI
BILL002027,2025-08-10,106,62,1,322,0,57.96,379.96,Card
BILL002028,2025-02-13,97,128,5,347,10,312.3,2037.3,UPI
BILL002029,2025-03-27,590,76,1,178,20,32.04,190.04,Card
BILL002030,2025-06-20,477,239,2,254,50,0.0,458.0,Card
BILL002031,2025-01-11,660,22,2,395,50,94.8,834.8,Cash
BILL002032,2025-05-11,824,24,4,237,50,47.4,945.4,UPI
BILL002033,2025-05-12,277,58,2,371,30,0.0,712.0,Cash
BILL002034,2025-12-26,785,165,5,244,20,61.0,1261.0,UPI
BILL002035,2025-04-06,28,90,4,423,10,304.56,1986.56,UPI
BILL002036,2025-03-30,626,152,1,259,20,0.0,239.0,Cash
BILL002037,2025-08-18,89,22,5,395,10,237.0,2202.0,Cash
BILL002038,2025-04-16,54,204,2,73,10,0.0,136.0,Card
BILL002039,2025-04-13,774,116,3,225,30,81.0,726.0,Card
BILL002040,2025-05-14,525,56,1,382,0,19.1,401.1,UPI
BILL002041,2025-01-23,474,141,2,271,20,27.1,549.1,Cash
BILL002042,2025-03-22,356,143,4,228,50,164.16,1026.16,Card
BILL002043,2025-11-12,356,11,1,294,10,35.28,319.28,Cash
BILL002044,2025-01-19,300,180,4,189,50,0.0,706.0,Cash
BILL002045,2025-02-09,702,111,1,132,0,23.76,155.76,Card
BILL002046,2025-09-05,284,236,2,253,50,91.08,547.08,Cash
BILL002047,2025-09-25,133,36,3,318,30,0.0,924.0,UPI
BILL002048,2025-05-16,959,142,3,415,0,62.25,1307.25,Card
BILL002049,2025-01-16,84,30,2,359,0,129.24,847.24,Card
BILL002050,2025-12-05,474,119,4,388,30,186.24,1708.24,UPI
BILL002051,2025-09-11,767,236,4,253,20,182.16,1174.16,Cash
BILL002052,2025-03-11,566,56,2,382,50,38.2,752.2,Cash
BILL002053,2025-02-26,369,41,2,391,0,39.1,821.1,Cash
BILL002054,2025-01-03,964,167,1,420,0,0.0,420.0,Card
BILL002055,2025-11-17,730,162,2,335,0,120.6,790.6,UPI
BILL002056,2025-06-06,580,185,3,436,30,0.0,1278.0,Cash
BILL002057,2025-09-03,828,158,3,181,10,0.0,533.0,Cash
BILL002058,2025-06-05,867,60,3,342,20,0.0,1006.0,Cash
BILL002059,2025-08-10,695,74,2,483,0,48.3,1014.3,Cash
BILL002060,2025-05-31,440,217,2,379,50,90.96,798.96,Cash
BILL002061,2025-05-16,194,21,3,364,20,54.6,1126.6,Card
BILL002062,2025-03-29,167,212,5,285,10,171.0,1586.0,Card
BILL002063,2025-12-31,438,46,3,79,10,42.66,269.66,Cash
BILL002064,2025-02-25,107,10,5,369,10,221.4,2056.4,UPI
BILL002065,2025-05-21,603,56,2,382,50,38.2,752.2,UPI
BILL002066,2025-03-01,135,166,5,408,50,0.0,1990.0,Cash
BILL002067,2025-12-27,706,159,1,77,0,13.86,90.86,UPI
BILL002068,2025-03-19,225,23,4,206,30,98.88,892.88,UPI
BILL002069,2025-11-23,694,225,5,285,20,256.5,1661.5,Card
BILL002070,2025-12-06,132,3,3,374,50,56.1,1128.1,Cash
BILL002071,2025-05-28,619,232,4,148,0,0.0,592.0,UPI
BILL002072,2025-04-27,960,71,5,404,30,0.0,1990.0,UPI
BILL002073,2025-01-18,951,13,4,275,20,0.0,1080.0,Cash
BILL002074,2025-05-10,194,138,3,451,30,67.65,1390.65,UPI
BILL002075,2025-10-17,854,30,5,359,20,323.1,2098.1,Card
BILL002076,2025-05-27,378,32,5,325,10,195.0,1810.0,Cash
BILL002077,2025-07-03,444,132,4,296,10,59.2,1233.2,UPI
BILL002078,2025-03-15,26,33,1,395,0,0.0,395.0,Card
BILL002079,2025-10-01,78,216,5,340,50,204.0,1854.0,Cash
BILL002080,2025-01-05,461,224,5,248,50,148.8,1338.8,Cash
BILL002081,2025-08-29,487,56,1,382,0,19.1,401.1,Cash
BILL002082,2025-08-23,583,70,1,420,20,0.0,400.0,UPI
BILL002083,2025-12-13,749,95,1,272,10,13.6,275.6,Card
BILL002084,2025-01-25,495,88,2,104,0,37.44,245.44,Cash
BILL002085,2025-02-27,401,228,4,229,20,164.88,1060.88,Card
BILL002086,2025-03-26,969,134,4,242,50,116.16,1034.16,Cash
BILL002087,2025-12-07,908,155,5,281,50,252.9,1607.9,Cash
BILL002088,2025-06-01,417,156,4,314,20,150.72,1386.72,UPI
BILL002089,2025-04-08,595,139,4,311,20,62.2,1286.2,Cash
BILL002090,2025-10-18,276,234,1,245,20,12.25,237.25,Card
BILL002091,2025-08-29,31,70,4,420,0,0.0,1680.0,Card
BILL002092,2025-05-09,362,167,4,420,50,0.0,1630.0,UPI
BILL002093,2025-01-13,240,9,3,383,30,57.45,1176.45,Card
BILL002094,2025-01-04,231,85,1,174,50,31.32,155.32,Cash
BILL002095,2025-04-04,178,219,3,450,50,67.5,1367.5,Card
BILL002096,2025-07-13,310,197,2,410,0,98.4,918.4,Cash
BILL002097,2025-12-11,580,113,4,185,20,37.0,757.0,UPI
BILL002098,2025-09-14,923,65,2,124,30,29.76,247.76,Cash
BILL002099,2025-10-30,30,75,5,390,30,0.0,1920.0,UPI
BILL002100,2025-04-16,476,201,5,501,0,125.25,2630.25,Cash
BILL002101,2025-12-09,862,97,3,473,10,255.42,1664.42,Card
BILL002102,2025-12-19,493,165,5,244,30,61.0,1251.0,UPI
BILL002103,2025-06-07,667,193,3,526,10,284.04,1852.04,UPI
BILL002104,2025-06-23,115,16,1,410,30,49.2,429.2,Card
BILL002105,2025-02-20,264,32,4,325,10,156.0,1446.0,UPI
BILL002106,2025-12-17,877,69,2,277,30,27.7,551.7,UPI
BILL002107,2025-08-23,859,222,5,428,30,107.0,2217.0,UPI
BILL002108,2025-09-19,406,16,3,410,50,147.6,1327.6,Card
BILL002109,2025-05-02,857,203,1,453,50,81.54,484.54,Cash
BILL002110,2025-11-11,740,70,2,420,0,0.0,840.0,Cash
BILL002111,2025-10-09,608,191,4,358,30,0.0,1402.0,Card
BILL002112,2025-04-14,210,70,1,420,20,0.0,400.0,UPI
BILL002113,2025-09-10,292,11,1,294,20,35.28,309.28,Cash
BILL002114,2025-10-24,612,69,3,277,0,41.55,872.55,UPI
BILL002115,2025-02-18,248,137,5,92,20,82.8,522.8,UPI
BILL002116,2025-11-06,7,150,1,89,0,4.45,93.45,Cash
BILL002117,2025-08-03,987,80,5,225,30,56.25,1151.25,UPI
BILL002118,2025-05-25,459,108,1,423,50,21.15,394.15,Cash
BILL002119,2025-04-05,494,162,3,335,20,180.9,1165.9,Card
BILL002120,2025-09-25,881,93,4,353,0,70.6,1482.6,Card
BILL002121,2025-03-13,180,47,3,172,20,25.8,521.8,Card
BILL002122,2025-11-24,155,207,5,249,20,62.25,1287.25,UPI
BILL002123,2025-11-17,663,183,3,513,50,184.68,1673.68,UPI
BILL002124,2025-10-11,555,122,1,257,50,12.85,219.85,Card
BILL002125,2025-06-07,813,66,5,161,20,144.9,929.9,Cash
BILL002126,2025-02-10,834,46,1,79,20,14.22,73.22,UPI
BILL002127,2025-11-08,728,126,5,219,30,0.0,1065.0,Cash
BILL002128,2025-06-16,448,104,2,409,50,98.16,866.16,UPI
BILL002129,2025-11-12,647,79,2,344,10,123.84,801.84,Cash
BILL002130,2025-11-08,23,14,1,326,0,39.12,365.12,Cash
BILL002131,2025-02-09,394,240,4,127,20,91.44,579.44,UPI
BILL002132,2025-03-07,733,85,4,174,50,125.28,771.28,Cash
BILL002133,2025-06-28,506,109,2,379,30,136.44,864.44,UPI
BILL002134,2025-07-25,904,188,4,477,0,343.44,2251.44,Cash
BILL002135,2025-11-08,931,207,1,249,10,12.45,251.45,Cash
BILL002136,2025-11-27,19,206,5,440,10,0.0,2190.0,UPI
BILL002137,2025-01-21,754,16,5,410,30,246.0,2266.0,Cash
BILL002138,2025-12-01,488,90,3,423,30,228.42,1467.42,Card
BILL002139,2025-11-06,837,239,5,254,30,0.0,1240.0,Card
BILL002140,2025-08-24,151,18,4,165,10,118.8,768.8,Cash
BILL002141,2025-09-20,34,36,4,318,50,0.0,1222.0,UPI
BILL002142,2025-08-21,886,213,4,109,10,0.0,426.0,UPI
BILL002143,2025-09-17,50,211,4,208,0,99.84,931.84,Cash
BILL002144,2025-10-20,719,112,4,428,30,85.6,1767.6,Cash
BILL002145,2025-03-24,324,77,4,200,20,40.0,820.0,UPI
BILL002146,2025-12-01,650,202,2,202,10,72.72,466.72,Cash
BILL002147,2025-02-10,494,240,1,127,0,22.86,149.86,UPI
BILL002148,2025-03-11,979,83,4,459,20,330.48,2146.48,Card
BILL002149,2025-12-15,520,137,2,92,10,33.12,207.12,UPI
BILL002150,2025-07-11,502,96,3,95,20,0.0,265.0,Cash
BILL002151,2025-02-26,17,36,4,318,50,0.0,1222.0,Card
BILL002152,2025-10-14,174,226,5,361,50,90.25,1845.25,UPI
BILL002153,2025-01-19,75,188,4,477,10,343.44,2241.44,Card
BILL002154,2025-08-06,518,13,3,275,0,0.0,825.0,UPI
BILL002155,2025-10-21,956,40,1,212,20,38.16,230.16,Cash
BILL002156,2025-11-18,74,79,5,344,20,309.6,2009.6,UPI
BILL002157,2025-11-19,140,131,3,153,20,0.0,439.0,Card
BILL002158,2025-06-09,777,64,2,357,10,128.52,832.52,Card
BILL002159,2025-02-23,376,89,1,305,20,54.9,339.9,Cash
BILL002160,2025-04-23,829,100,4,345,20,0.0,1360.0,Cash
BILL002161,2025-06-04,553,215,2,406,0,146.16,958.16,Cash
BILL002162,2025-06-06,390,219,4,450,20,90.0,1870.0,Cash
BILL002163,2025-07-28,74,17,2,409,30,40.9,828.9,Cash
BILL002164,2025-02-22,908,238,4,283,30,135.84,1237.84,UPI
BILL002165,2025-12-15,772,205,4,126,30,25.2,499.2,UPI
BILL002166,2025-12-07,991,39,1,349,0,17.45,366.45,UPI
BILL002167,2025-01-10,434,73,3,142,20,21.3,427.3,Cash
BILL002168,2025-03-12,296,187,2,188,0,67.68,443.68,Cash
BILL002169,2025-06-20,290,20,5,212,0,190.8,1250.8,UPI
BILL002170,2025-02-22,513,107,4,198,10,39.6,821.6,UPI
BILL002171,2025-02-03,481,130,2,158,20,0.0,296.0,UPI
BILL002172,2025-03-08,374,148,2,377,0,0.0,754.0,UPI
BILL002173,2025-03-27,946,179,1,125,50,15.0,90.0,UPI
BILL002174,2025-10-11,153,85,1,174,10,31.32,195.32,Cash
BILL002175,2025-03-23,765,152,5,259,0,0.0,1295.0,Cash
BILL002176,2025-05-01,675,143,5,228,30,205.2,1315.2,UPI
BILL002177,2025-03-21,807,205,1,126,10,6.3,122.3,Cash
BILL002178,2025-05-01,77,76,5,178,10,160.2,1040.2,Card
BILL002179,2025-05-05,927,115,4,246,0,49.2,1033.2,Cash
BILL002180,2025-10-28,559,230,4,333,30,239.76,1541.76,Card
BILL002181,2025-12-09,464,36,2,318,10,0.0,626.0,Card
BILL002182,2025-10-07,228,121,3,170,20,25.5,515.5,UPI
BILL002183,2025-12-25,448,8,1,305,10,36.6,331.6,Cash
BILL002184,2025-08-11,342,73,3,142,50,21.3,397.3,Cash
BILL002185,2025-08-23,155,46,4,79,50,56.88,322.88,UPI
BILL002186,2025-10-19,728,154,4,366,10,73.2,1527.2,Card
BILL002187,2025-04-08,708,170,1,184,10,9.2,183.2,Cash
BILL002188,2025-03-31,131,62,2,322,0,115.92,759.92,UPI
BILL002189,2025-08-01,4,191,4,358,50,0.0,1382.0,Cash
BILL002190,2025-02-15,944,191,2,358,30,0.0,686.0,Cash
BILL002191,2025-09-01,442,14,4,326,20,156.48,1440.48,Cash
BILL002192,2025-10-20,793,156,2,314,50,75.36,653.36,Cash
BILL002193,2025-02-02,684,74,4,483,0,96.6,2028.6,Card
BILL002194,2025-02-02,611,137,3,92,10,49.68,315.68,UPI
BILL002195,2025-09-05,268,80,3,225,30,33.75,678.75,Card
BILL002196,2025-03-20,127,237,2,345,50,82.8,722.8,Cash
BILL002197,2025-10-02,401,79,2,344,0,123.84,811.84,Cash
BILL002198,2025-04-05,299,109,5,379,50,341.1,2186.1,Card
BILL002199,2025-09-06,810,143,2,228,30,82.08,508.08,UPI
BILL002200,2025-05-05,86,134,2,242,50,58.08,492.08,UPI
BILL002201,2025-09-14,754,84,5,365,30,219.0,2014.0,Card
BILL002202,2025-11-24,662,148,2,377,0,0.0,754.0,Cash
BILL002203,2025-07-23,61,110,3,161,10,24.15,497.15,Cash
BILL002204,2025-10-30,545,85,3,174,50,93.96,565.96,UPI
BILL002205,2025-10-02,373,138,1,451,10,22.55,463.55,UPI
BILL002206,2025-10-13,296,212,4,285,20,136.8,1256.8,UPI
BILL002207,2025-06-04,720,122,4,257,30,51.4,1049.4,UPI
BILL002208,2025-08-23,743,177,4,410,10,0.0,1630.0,Card
BILL002209,2025-03-13,310,217,5,379,0,227.4,2122.4,UPI
BILL002210,2025-08-15,107,146,5,113,20,0.0,545.0,UPI
BILL002211,2025-07-28,650,54,3,218,20,78.48,712.48,UPI
BILL002212,2025-10-01,107,26,3,445,50,0.0,1285.0,Cash
BILL002213,2025-01-18,720,163,2,394,10,0.0,778.0,Cash
BILL002214,2025-01-10,198,214,1,506,30,91.08,567.08,Card
BILL002215,2025-10-05,875,240,3,127,50,68.58,399.58,Cash
BILL002216,2025-07-31,276,191,1,358,0,0.0,358.0,Cash
BILL002217,2025-10-23,813,155,3,281,20,151.74,974.74,Cash
BILL002218,2025-08-22,722,140,5,409,0,245.4,2290.4,UPI
BILL002219,2025-12-15,158,221,3,167,20,90.18,571.18,Card
BILL002220,2025-01-19,923,132,1,296,20,14.8,290.8,Cash
BILL002221,2025-08-29,478,70,4,420,0,0.0,1680.0,Cash
BILL002222,2025-11-02,801,197,5,410,0,246.0,2296.0,Cash
BILL002223,2025-06-06,136,236,4,253,30,182.16,1164.16,UPI
BILL002224,2025-02-23,635,100,1,345,20,0.0,325.0,Cash
BILL002225,2025-11-14,761,116,5,225,50,135.0,1210.0,Cash
BILL002226,2025-02-26,148,216,4,340,50,163.2,1473.2,Card
BILL002227,2025-02-25,73,84,4,365,0,175.2,1635.2,Cash
BILL002228,2025-12-25,371,91,2,304,30,30.4,608.4,Card
BILL002229,2025-06-23,750,1,3,125,0,0.0,375.0,Card
BILL002230,2025-04-17,635,197,2,410,30,98.4,888.4,Cash
BILL002231,2025-09-09,707,114,3,486,10,174.96,1622.96,Cash
BILL002232,2025-07-03,232,138,3,451,50,67.65,1370.65,Card
BILL002233,2025-10-20,809,114,3,486,20,174.96,1612.96,Card
BILL002234,2025-04-23,623,114,5,486,30,291.6,2691.6,Cash
BILL002235,2025-11-06,388,213,3,109,50,0.0,277.0,Cash
BILL002236,2025-04-21,741,91,2,304,30,30.4,608.4,UPI
BILL002237,2025-04-06,715,109,2,379,0,136.44,894.44,Cash
BILL002238,2025-06-26,469,192,2,475,50,0.0,900.0,Cash
BILL002239,2025-11-18,89,174,1,383,10,68.94,441.94,UPI
BILL002240,2025-04-10,433,101,5,501,30,450.9,2925.9,Cash
BILL002241,2025-05-06,192,183,1,513,10,61.56,564.56,UPI
BILL002242,2025-04-17,830,117,1,179,20,8.95,167.95,Card
BILL002243,2025-04-08,406,17,2,409,10,40.9,848.9,Card
BILL002244,2025-07-30,939,61,2,384,30,92.16,830.16,Cash
BILL002245,2025-04-26,260,137,2,92,0,33.12,217.12,Cash
BILL002246,2025-10-02,689,97,5,473,10,425.7,2780.7,Cash
BILL002247,2025-10-11,537,188,5,477,20,429.3,2794.3,UPI
BILL002248,2025-10-25,488,76,5,178,0,160.2,1050.2,Cash
BILL002249,2025-05-22,978,61,5,384,0,230.4,2150.4,Cash
BILL002250,2025-07-21,826,66,5,161,30,144.9,919.9,UPI
BILL002251,2025-06-09,816,101,3,501,30,270.54,1743.54,UPI
BILL002252,2025-01-13,920,37,5,235,30,141.0,1286.0,Cash
BILL002253,2025-06-13,761,96,5,95,30,0.0,445.0,Cash
BILL002254,2025-12-08,312,225,5,285,30,256.5,1651.5,UPI
BILL002255,2025-05-29,569,153,1,315,10,37.8,342.8,UPI
BILL002256,2025-08-01,345,110,5,161,20,40.25,825.25,Card
BILL002257,2025-11-14,647,59,5,404,0,101.0,2121.0,Cash
BILL002258,2025-04-10,943,123,4,220,20,0.0,860.0,UPI
BILL002259,2025-02-12,661,159,3,77,30,41.58,242.58,UPI
BILL002260,2025-04-23,771,34,4,311,20,149.28,1373.28,UPI
BILL002261,2025-06-26,311,171,5,162,0,145.8,955.8,UPI
BILL002262,2025-09-24,722,162,1,335,10,60.3,385.3,Card
BILL002263,2025-09-06,741,95,1,272,0,13.6,285.6,Card
BILL002264,2025-06-26,287,126,5,219,20,0.0,1075.0,Cash
BILL002265,2025-11-03,265,65,4,124,0,59.52,555.52,UPI
BILL002266,2025-12-04,866,81,5,415,50,0.0,2025.0,Cash
BILL002267,2025-06-24,808,230,1,333,20,59.94,372.94,UPI
BILL002268,2025-11-26,530,112,5,428,0,107.0,2247.0,Card
BILL002269,2025-10-03,260,114,2,486,50,116.64,1038.64,Card
BILL002270,2025-05-17,228,71,5,404,20,0.0,2000.0,Cash
BILL002271,2025-07-05,242,82,1,188,0,0.0,188.0,Cash
BILL002272,2025-06-02,95,233,2,275,20,66.0,596.0,UPI
BILL002273,2025-03-02,849,175,1,466,20,0.0,446.0,Cash
BILL002274,2025-05-04,890,201,4,501,30,100.2,2074.2,Cash
BILL002275,2025-05-20,629,221,4,167,50,120.24,738.24,Card
BILL002276,2025-04-24,412,10,2,369,50,88.56,776.56,Cash
BILL002277,2025-10-30,693,49,5,120,50,30.0,580.0,Card
BILL002278,2025-10-14,990,58,1,371,10,0.0,361.0,Cash
BILL002279,2025-09-01,292,61,4,384,0,184.32,1720.32,Card
BILL002280,2025-02-25,632,23,1,206,0,24.72,230.72,Card
BILL002281,2025-11-27,881,205,3,126,10,18.9,386.9,Card
BILL002282,2025-04-05,396,149,4,383,50,0.0,1482.0,Cash
BILL002283,2025-12-18,971,12,4,453,30,217.44,1999.44,UPI
BILL002284,2025-08-05,811,183,3,513,30,184.68,1693.68,UPI
BILL002285,2025-05-26,807,157,3,517,0,0.0,1551.0,UPI
BILL002286,2025-04-25,726,173,5,167,20,150.3,965.3,Cash
BILL002287,2025-08-28,229,216,4,340,50,163.2,1473.2,Card
BILL002288,2025-03-13,94,169,3,254,10,0.0,752.0,Card
BILL002289,2025-08-05,501,74,3,483,20,72.45,1501.45,Card
BILL002290,2025-09-04,661,173,3,167,0,90.18,591.18,Cash
BILL002291,2025-07-26,841,20,3,212,20,114.48,730.48,Cash
BILL002292,2025-05-20,80,37,5,235,20,141.0,1296.0,Cash
BILL002293,2025-02-24,679,37,3,235,30,84.6,759.6,UPI
BILL002294,2025-07-03,457,75,4,390,0,0.0,1560.0,Card
BILL002295,2025-04-21,322,204,1,73,50,0.0,23.0,Card
BILL002296,2025-08-11,47,13,4,275,10,0.0,1090.0,Cash
BILL002297,2025-08-18,423,173,1,167,50,30.06,147.06,Card
BILL002298,2025-09-18,55,168,2,255,30,91.8,571.8,Card
BILL002299,2025-05-22,382,60,4,342,30,0.0,1338.0,Card
BILL002300,2025-07-11,830,182,3,138,50,20.7,384.7,Card
BILL002301,2025-09-23,214,71,3,404,20,0.0,1192.0,UPI
BILL002302,2025-04-08,307,66,1,161,0,28.98,189.98,Cash
BILL002303,2025-12-13,374,227,4,193,20,38.6,790.6,Cash
BILL002304,2025-01-08,426,85,3,174,0,93.96,615.96,Cash
BILL002305,2025-07-24,941,41,2,391,10,39.1,811.1,UPI
BILL002306,2025-03-25,816,216,2,340,30,81.6,731.6,UPI
BILL002307,2025-02-17,120,150,2,89,30,8.9,156.9,Card
BILL002308,2025-07-23,324,78,4,452,50,216.96,1974.96,Card
BILL002309,2025-06-06,113,3,2,374,20,37.4,765.4,Cash
BILL002310,2025-01-17,116,232,4,148,30,0.0,562.0,UPI
BILL002311,2025-11-10,366,123,3,220,10,0.0,650.0,Cash
BILL002312,2025-04-23,579,124,5,414,0,0.0,2070.0,Card
BILL002313,2025-08-28,677,49,1,120,50,6.0,76.0,Card
BILL002314,2025-11-20,944,22,4,395,20,189.6,1749.6,UPI
BILL002315,2026-01-01,778,56,3,382,10,57.3,1193.3,Cash
BILL002316,2025-02-07,228,28,3,105,0,37.8,352.8,UPI
BILL002317,2025-11-22,592,66,4,161,30,115.92,729.92,Cash
BILL002318,2025-09-28,552,86,3,271,0,97.56,910.56,Card
BILL002319,2025-09-27,311,97,1,473,0,85.14,558.14,Cash
BILL002320,2025-11-28,370,38,1,479,0,23.95,502.95,UPI
BILL002321,2025-07-13,938,176,3,341,50,51.15,1024.15,UPI
BILL002322,2025-11-19,235,155,5,281,50,252.9,1607.9,Card
BILL002323,2025-10-27,632,205,1,126,20,6.3,112.3,Card
BILL002324,2025-06-10,883,162,4,335,20,241.2,1561.2,Card
BILL002325,2025-11-04,907,111,4,132,20,95.04,603.04,Cash
BILL002326,2025-07-05,872,35,1,158,20,28.44,166.44,Cash
BILL002327,2025-03-09,494,78,3,452,20,162.72,1498.72,UPI
BILL002328,2025-11-30,612,237,2,345,50,82.8,722.8,Cash
BILL002329,2025-04-04,679,222,5,428,50,107.0,2197.0,Card
BILL002330,2025-02-18,286,160,4,283,30,203.76,1305.76,Cash
BILL002331,2025-10-07,264,129,5,500,0,125.0,2625.0,Card
BILL002332,2025-12-18,350,130,2,158,20,0.0,296.0,UPI
BILL002333,2025-12-27,22,112,4,428,30,85.6,1767.6,Card
BILL002334,2025-06-03,1,230,4,333,20,239.76,1551.76,Cash
BILL002335,2025-01-27,259,95,2,272,50,27.2,521.2,Cash
BILL002336,2025-07-25,599,186,5,433,20,0.0,2145.0,UPI
BILL002337,2025-10-18,2,151,1,304,50,54.72,308.72,Cash
